continent,,name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
Asia,1795,Gampola,PopulatedPlace,Sri Lanka,7.16472,80.5767,1,82464.0,populated_place,94000000.0,37871.0,False,Asia
Asia,1796,North Jeolla Province,Region,South Korea,35.8167,127.15,1,97940.0,populated_place,8067000000.0,1869711.0,False,Asia
Asia,1797,Vemuru,PopulatedPlace,India,16.1775,80.7425,1,8860.0,populated_place,,9796.0,False,Asia
Asia,1798,"Madanpur, India",PopulatedPlace,India,23.02,88.48,1,13977.0,populated_place,,13675.0,False,Asia
Asia,1799,Brahmanbaria,Region,Bangladesh,23.9656,91.108,1,59607.0,populated_place,26935900.0,521994.0,False,Asia
Asia,1800,"St. Olav's Church, Serampore",HistoricBuilding,India,22.7571,88.3427,1,9160.0,structure,,,True,Asia
Asia,1801,"Sanbon-dong, Gunpo",PopulatedPlace,South Korea,37.3703,126.939,1,13813.0,populated_place,2050000.0,50000.0,False,Asia
Asia,1802,Yeonsu District,Region,South Korea,37.4094,126.678,1,7734.0,populated_place,50800000.0,369588.0,False,Asia
Asia,1803,Pragati-III Combined Cycle Power Plant,PowerStation,India,28.7947,77.07,0,5921.0,structure,,,False,Asia
Asia,1804,Chuzhou,PopulatedPlace,China,32.256,118.333,1,28390.0,populated_place,13523200000.0,3937868.0,True,Asia
Asia,1805,Meerut district,PopulatedPlace,India,28.984,77.704,1,111138.0,populated_place,2522000000.0,3443689.0,False,Asia
Asia,1806,Medak Cathedral,HistoricBuilding,India,18.0537,78.2671,1,104117.0,structure,,,False,Asia
Asia,1807,Belpahar,PopulatedPlace,India,21.8218,83.8458,1,19018.0,populated_place,,32807.0,False,Asia
Asia,1808,South Sentinel Island,Island,India,10.976,92.22,0,140292.0,populated_place,1610000.0,0.0,True,Asia
Asia,1809,Globe Cinema (Kolkata),Building,India,22.5591,88.3501,1,8966.0,structure,,,False,Asia
Asia,1810,Mangshi,PopulatedPlace,China,24.4337,98.5881,1,17991.0,populated_place,2900910000.0,410426.0,False,Asia
Asia,1811,Puducode,PopulatedPlace,India,10.6597,76.2494,1,5235.0,populated_place,,20673.0,False,Asia
Asia,1812,Bundang-gu,Region,South Korea,37.3828,127.119,1,66849.0,populated_place,69440000.0,439395.0,False,Asia
Asia,1813,Pullambadi,PopulatedPlace,India,10.9667,78.9167,1,7588.0,populated_place,,9985.0,False,Asia
Asia,1814,Bhimtal Lake,Lake,India,29.3431,79.5592,1,41114.0,natural_place,478000.0,,True,Asia
Asia,1815,Kashan County,Region,Iran,33.9667,51.3333,1,5202.0,populated_place,,364482.0,False,Asia
Asia,1816,Luxettipet,PopulatedPlace,India,18.8667,79.2167,0,10699.0,populated_place,20000000.0,26024.0,True,Asia
Asia,1817,Arwal district,Region,India,25.24,84.67,1,47290.0,populated_place,638000000.0,700843.0,False,Asia
Asia,1818,Guandu District,Region,China,25.0044,102.753,1,5084.0,populated_place,552000000.0,750000.0,True,Asia
Asia,1819,Goheung County,Region,South Korea,34.6167,127.283,1,9476.0,populated_place,775500000.0,70000.0,True,Asia
Asia,1820,"Saku, Nagano",PopulatedPlace,Japan,36.2488,138.477,1,18825.0,populated_place,423510000.0,99131.0,False,Asia
Asia,1821,Mayiladuthurai,PopulatedPlace,India,11.1018,79.6526,1,178031.0,populated_place,20270000.0,85632.0,False,Asia
Asia,1822,Erode district,Region,India,11.35,77.7333,1,158815.0,populated_place,5722000000.0,2251744.0,False,Asia
Asia,1823,Bijuri,PopulatedPlace,India,23.2707,82.1246,0,9784.0,populated_place,,25618.0,False,Asia
Asia,1824,Burdwan II,PopulatedPlace,India,23.1875,87.965,1,8552.0,populated_place,189570000.0,152939.0,False,Asia
Asia,1825,Shoaiba Power and Desalination Plant,PowerStation,Saudi Arabia,20.6801,39.5232,0,7503.0,structure,,,False,Asia
Asia,1826,"Gonda, Aligarh",PopulatedPlace,India,27.83,77.88,0,6878.0,populated_place,,8861.0,True,Asia
Asia,1827,Maragondon Church,HistoricBuilding,Philippines,14.274,120.733,1,10671.0,structure,,,True,Asia
Asia,1828,Goalpara,PopulatedPlace,India,26.17,90.62,1,46346.0,populated_place,,53430.0,False,Asia
Asia,1829,Namyangju,PopulatedPlace,South Korea,37.6333,127.217,1,55158.0,populated_place,458030000.0,713321.0,False,Asia
Asia,1830,"Gopalapuram, Chennai",PopulatedPlace,India,13.05,80.2582,1,39534.0,populated_place,,35359.0,False,Asia
Asia,1831,Mahisagar district,Region,India,23.133,73.6167,1,57684.0,populated_place,2260640000.0,994624.0,False,Asia
Asia,1832,"Toride, Ibaraki",PopulatedPlace,Japan,35.9115,140.05,1,8676.0,populated_place,69940000.0,104329.0,False,Asia
Asia,1833,Peñafrancia Basilica,HistoricBuilding,Philippines,13.6319,123.2,1,25735.0,structure,,,False,Asia
Asia,1834,Boalia Thana,PopulatedPlace,Bangladesh,24.0,88.0,1,7080.0,populated_place,31690000.0,294056.0,False,Asia
Asia,1835,Fateh Sagar Lake,Dam,India,24.6,73.67,1,71074.0,structure,,,True,Asia
Asia,1836,Phiroze Jeejeebhoy Towers,Building,India,18.9297,72.8336,1,31824.0,structure,,,True,Asia
Asia,1837,Subulussalam,PopulatedPlace,Indonesia,2.64222,98.0042,1,6598.0,populated_place,1391000000.0,92671.0,True,Asia
Asia,1838,"Bandō, Ibaraki",PopulatedPlace,Japan,36.0484,139.889,1,7704.0,populated_place,123030000.0,51577.0,False,Asia
Asia,1839,Basirhat II,PopulatedPlace,India,22.6834,88.815,0,7032.0,populated_place,132540000.0,226130.0,False,Asia
Asia,1840,Pota,PopulatedPlace,India,28.425,76.225,0,6196.0,populated_place,,5500.0,False,Asia
Asia,1841,"Badr, Saudi Arabia",PopulatedPlace,Saudi Arabia,23.78,38.7906,1,44730.0,populated_place,,63468.0,True,Asia
Asia,1842,Kannur district,Region,India,11.8689,75.3555,1,168730.0,populated_place,2966000000.0,2615266.0,False,Asia
Asia,1843,Lombok,Island,Indonesia,-8.565,116.351,1,423181.0,populated_place,4738650000.0,3808900.0,False,Asia
Asia,1844,"Veerapandi, Theni",PopulatedPlace,India,9.96444,77.4522,1,17192.0,populated_place,,14248.0,False,Asia
Asia,1845,Metropolitan Building (Kolkata),Building,India,22.5637,88.3516,1,15566.0,structure,,,False,Asia
Asia,1846,Fort San Antonio Abad,Building,Philippines,14.5626,120.987,1,9466.0,structure,,,False,Asia
Asia,1847,Jahanpanah,Building,India,28.521,77.246,1,65562.0,structure,,,False,Asia
Asia,1848,Modinagar,PopulatedPlace,India,28.828,77.569,1,104540.0,populated_place,,130325.0,False,Asia
Asia,1849,Gannavaram mandal,PopulatedPlace,India,16.5333,80.8,1,10249.0,populated_place,,238962.0,False,Asia
Asia,1850,South Salmara district,Region,India,25.68,89.98,0,31305.0,populated_place,568000000.0,555114.0,False,Asia
Asia,1851,Bhawanigarh,PopulatedPlace,India,30.27,76.04,1,14852.0,populated_place,6000000.0,22320.0,False,Asia
Asia,1852,Jezzine District,Region,Lebanon,33.5419,35.5842,1,9418.0,populated_place,241000000.0,31575.0,True,Asia
Asia,1853,Pallichal,Region,India,8.45288,77.0255,0,5237.0,populated_place,,52562.0,False,Asia
Asia,1854,Rishikesh,PopulatedPlace,India,30.0,6.0,1,741699.0,populated_place,11500000.0,102138.0,False,Asia
Asia,1855,Ziarat District,Region,Pakistan,30.4167,67.5,1,15680.0,populated_place,3301000000.0,160095.0,False,Asia
Asia,1856,"Tomioka, Gunma",PopulatedPlace,Japan,36.2599,138.89,1,8726.0,populated_place,122850000.0,47911.0,True,Asia
Asia,1857,Faridabad district,Region,India,28.404,77.319,1,84458.0,populated_place,741200000.0,1809733.0,True,Asia
Asia,1858,Mount Myōgi,Mountain,Japan,36.2986,138.749,1,11842.0,natural_place,,,True,Asia
Asia,1859,St. Cajetan Church,HistoricBuilding,India,15.5057,73.9153,1,11450.0,structure,,,True,Asia
Asia,1860,Vayalar,PopulatedPlace,India,9.7225,76.3375,1,15180.0,populated_place,14440000.0,22384.0,True,Asia
Asia,1861,Goraya,PopulatedPlace,India,31.13,75.77,0,17345.0,populated_place,,16462.0,False,Asia
Asia,1862,Yuksom,PopulatedPlace,India,27.3733,88.2208,1,44730.0,populated_place,,4013.0,False,Asia
Asia,1863,"M.E.S. Ponnani College, Ponnani",ArchitecturalStructure,India,10.7647,75.9254,1,6932.0,structure,,,False,Asia
Asia,1864,Boryeong,PopulatedPlace,South Korea,36.3333,126.617,1,28805.0,populated_place,569010000.0,97268.0,False,Asia
Asia,1865,Bonab,PopulatedPlace,Iran,37.3403,46.0561,0,7252.0,populated_place,,89259.0,False,Asia
Asia,1866,Todabhim,PopulatedPlace,India,26.9167,76.8167,0,10618.0,populated_place,14230000.0,33876.0,False,Asia
Asia,1867,Hidaka Mountains,MountainRange,Japan,43.145,142.683,1,7295.0,natural_place,,,False,Asia
Asia,1868,Taal Lake,Lake,Philippines,13.9847,121.016,1,211855.0,natural_place,234200000.0,,False,Asia
Asia,1869,Tongguan County,Region,China,34.4864,110.264,1,7769.0,populated_place,526000000.0,154200.0,False,Asia
Asia,1870,Phayeng,PopulatedPlace,India,24.8458,93.8167,0,6753.0,populated_place,,7000.0,False,Asia
Asia,1871,Geography of Sri Lanka,Island,Sri Lanka,7.0,81.0,1,362095.0,populated_place,65612000000.0,20277597.0,False,Asia
Asia,1872,North Tripura district,Region,India,24.3333,92.0167,1,15242.0,populated_place,1422190000.0,693947.0,True,Asia
Asia,1873,Uchhali Lake,Lake,Pakistan,32.56,72.02,1,9302.0,natural_place,9430000.0,,False,Asia
Asia,1874,National Bunraku Theatre,Venue,Japan,34.6675,135.509,1,5588.0,structure,,,False,Asia
Asia,1875,Qingyang,PopulatedPlace,China,35.7091,107.644,1,22094.0,populated_place,27119000000.0,2179716.0,False,Asia
Asia,1876,South West Khasi Hills district,Region,India,25.3,91.2,1,10177.0,populated_place,1341000000.0,110152.0,False,Asia
Asia,1877,Xá Lợi Pagoda,HistoricBuilding,Vietnam,10.7781,106.687,1,13763.0,structure,,,False,Asia
Asia,1878,Bahawalpur District,Region,Pakistan,28.8333,71.6667,1,70859.0,populated_place,24830000000.0,3669176.0,True,Asia
Asia,1879,"Dewa, India",PopulatedPlace,India,27.03,81.17,1,75211.0,populated_place,,15662.0,False,Asia
Asia,1880,Jafarabad District,Region,Pakistan,28.4167,68.1667,1,22655.0,populated_place,1643000000.0,513972.0,False,Asia
Asia,1881,Barauni,PopulatedPlace,India,25.466,85.987,1,63970.0,populated_place,52000000.0,71660.0,False,Asia
Asia,1882,Casa de Segunda,Museum,Philippines,13.939,121.162,1,11583.0,structure,,,False,Asia
Asia,1883,Barela,PopulatedPlace,India,23.1,80.05,0,5459.0,populated_place,,10874.0,False,Asia
Asia,1884,Bastak,PopulatedPlace,Iran,27.1992,54.3667,1,12817.0,populated_place,,9959.0,False,Asia
Asia,1885,Baloda Bazar,PopulatedPlace,India,21.67,82.17,0,28795.0,populated_place,,122853.0,False,Asia
Asia,1886,Awantipora,PopulatedPlace,India,33.9233,75.0128,1,61349.0,populated_place,,12647.0,False,Asia
Asia,1887,Nallapadu,PopulatedPlace,India,16.2991,80.3867,0,6273.0,populated_place,16430000.0,9820.0,False,Asia
Asia,1888,Tirunelveli district,Region,India,8.65,77.383,1,389942.0,populated_place,3907000000.0,1692296.0,False,Asia
Asia,1889,"Sarangpur, Madhya Pradesh",PopulatedPlace,India,23.57,76.47,0,20331.0,populated_place,,37435.0,False,Asia
Asia,1890,Palacio del Gobernador,Building,Philippines,14.5916,120.973,1,38859.0,structure,,,False,Asia
Asia,1891,Budgam,PopulatedPlace,India,34.015,74.722,0,27867.0,populated_place,10080000.0,15338.0,False,Asia
Asia,1892,"Barkot, Uttarakhand",PopulatedPlace,India,30.82,78.2,1,15236.0,populated_place,6000000.0,16568.0,False,Asia
Asia,1893,Gulf of Thailand,Bay,Thailand,9.5,102.0,1,196446.0,natural_place,320000000000.0,,False,Asia
Asia,1894,Sahid Matangini (community development block),PopulatedPlace,India,22.4086,87.9128,0,8127.0,populated_place,97820000.0,199210.0,False,Asia
Asia,1895,Denpasar,PopulatedPlace,Indonesia,-8.65,115.217,1,325817.0,populated_place,127780000.0,725314.0,False,Asia
Asia,1896,Malankara Dam,Dam,India,9.85278,76.7447,1,28388.0,structure,,,False,Asia
Asia,1897,"Barhi, Katni",PopulatedPlace,India,23.9,80.8,0,8993.0,populated_place,,13946.0,True,Asia
Asia,1898,Nakhon Ratchasima,PopulatedPlace,Thailand,14.9806,102.1,1,268929.0,populated_place,37500000.0,126391.0,True,Asia
Asia,1899,Thisayanvilai,PopulatedPlace,India,8.33611,77.8644,0,18615.0,populated_place,,23702.0,False,Asia
Asia,1900,Peravoor,PopulatedPlace,India,11.8962,75.7342,1,17849.0,populated_place,34100000.0,23558.0,False,Asia
Asia,1901,Sirajdikhan Upazila,PopulatedPlace,Bangladesh,23.5708,90.3833,1,9327.0,populated_place,180190000.0,229085.0,False,Asia
Asia,1902,Busan Exhibition and Convention Center,Building,South Korea,35.1691,129.136,1,13640.0,structure,,,False,Asia
Asia,1903,Gazipur Sadar Upazila,PopulatedPlace,Bangladesh,24.0,90.0,1,21720.0,populated_place,446380000.0,588492.0,False,Asia
Asia,1904,He County,Region,China,31.74,118.35,0,18394.0,populated_place,1319000000.0,410899.0,True,Asia
Asia,1905,Basail Upazila,PopulatedPlace,Bangladesh,24.0,90.0,1,7701.0,populated_place,157780000.0,159870.0,False,Asia
Asia,1906,Majnu-ka-tilla,PopulatedPlace,India,28.7014,77.2282,1,131885.0,populated_place,,2500.0,False,Asia
Asia,1907,Tiruchendur,PopulatedPlace,India,8.4946,78.1219,1,13171.0,populated_place,10070000.0,33171.0,True,Asia
Asia,1908,Gansu,Region,China,38.0,102.0,1,521965.0,populated_place,453700000000.0,25019831.0,False,Asia
Asia,1909,"Fukuchiyama, Kyoto",PopulatedPlace,Japan,35.3,135.133,1,13008.0,populated_place,552540000.0,76037.0,False,Asia
Asia,1910,Ahsan Manzil,Building,Bangladesh,23.7086,90.4061,1,122715.0,structure,,,False,Asia
Asia,1911,Immaculate Conception Parish Church (Concepcion),HistoricBuilding,Philippines,15.3241,120.576,1,7022.0,structure,,,True,Asia
Asia,1912,Sorokdo,Island,South Korea,34.5,127.117,1,5884.0,populated_place,4460000.0,708.0,False,Asia
Asia,1913,Qinghai Lake,Lake,China,37.0,100.133,1,129301.0,natural_place,4543000000.0,,False,Asia
Asia,1914,Malir Town,PopulatedPlace,Pakistan,24.8931,67.1953,1,42411.0,populated_place,,981270.0,False,Asia
Asia,1915,Todey Tangta,PopulatedPlace,India,27.1097,88.825,0,5132.0,populated_place,,5290.0,False,Asia
Asia,1916,Lichauco Heritage House,Building,Philippines,14.5815,121.011,1,9215.0,structure,,,False,Asia
Asia,1917,Bandar-e Emam Khomeyni,PopulatedPlace,Iran,30.4356,49.1056,1,15882.0,populated_place,,78353.0,False,Asia
Asia,1918,Suseong District,Region,South Korea,35.8558,128.631,1,13169.0,populated_place,76540000.0,418714.0,True,Asia
Asia,1919,Cuyo Archipelago,Island,Philippines,10.85,121.017,1,7746.0,populated_place,129499000.0,48959.0,False,Asia
Asia,1920,Chitral Fort,Building,Pakistan,35.8551,71.7917,1,10568.0,structure,,,True,Asia
Asia,1921,Ghataprabha,PopulatedPlace,India,16.25,74.75,0,27362.0,populated_place,,20000.0,False,Asia
Asia,1922,Banswara,PopulatedPlace,India,23.55,74.45,1,101997.0,populated_place,,100128.0,False,Asia
Asia,1923,Gelora Bangkalan Stadium,Stadium,Indonesia,-7.04339,112.739,1,5099.0,structure,,,False,Asia
Asia,1924,Kish Island,Island,Iran,26.5333,53.9667,1,304568.0,populated_place,,39853.0,True,Asia
Asia,1925,Sattari,Region,India,15.5959,74.0594,0,15695.0,populated_place,,14395.0,False,Asia
Asia,1926,Ghogha,PopulatedPlace,India,21.68,72.28,1,32163.0,populated_place,,12208.0,False,Asia
Asia,1927,Banggai Islands Regency,PopulatedPlace,Indonesia,-1.40862,123.206,0,8547.0,populated_place,2488790000.0,121684.0,False,Asia
Asia,1928,"Motegi, Tochigi",PopulatedPlace,Japan,36.5321,140.188,1,15238.0,populated_place,172690000.0,11777.0,False,Asia
Asia,1929,Jona Pur,PopulatedPlace,India,28.4647,77.1558,0,7039.0,populated_place,,7419.0,True,Asia
Asia,1930,Marcelo H. del Pilar Shrine,Building,Philippines,14.7972,120.869,1,11217.0,structure,,,False,Asia
Asia,1931,Bangalore Palace,Building,India,12.9987,77.592,1,357188.0,structure,,,False,Asia
Asia,1932,Safilguda,PopulatedPlace,India,17.4639,78.5417,1,12420.0,populated_place,14100000.0,135891.0,True,Asia
Asia,1933,Vellakoil,PopulatedPlace,India,10.93,77.72,0,19704.0,populated_place,,40359.0,False,Asia
Asia,1934,Gurdwara Panja Sahib,ReligiousBuilding,Pakistan,33.8208,72.6897,1,116434.0,structure,,,False,Asia
Asia,1935,Rooppur Nuclear Power Plant,PowerStation,Bangladesh,24.0667,89.0472,0,186052.0,structure,,,False,Asia
Asia,1936,Valsad,PopulatedPlace,India,20.61,72.926,1,143807.0,populated_place,24100000.0,170060.0,False,Asia
Asia,1937,"Mohanpur, Paschim Medinipur",PopulatedPlace,India,21.8425,87.4214,0,8837.0,populated_place,,6049.0,False,Asia
Asia,1938,Barlekha Upazila,PopulatedPlace,Bangladesh,24.0,92.0,1,17676.0,populated_place,315580000.0,200674.0,False,Asia
Asia,1939,Chalan Beel,Lake,Bangladesh,24.52,89.01,1,25117.0,natural_place,26000000.0,,False,Asia
Asia,1940,"Ginoza, Okinawa",PopulatedPlace,Japan,26.4817,127.976,1,6230.0,populated_place,31280000.0,5544.0,False,Asia
Asia,1941,Bethamcherla,PopulatedPlace,India,15.4667,78.1667,1,14905.0,populated_place,,38994.0,False,Asia
Asia,1942,Nambla,PopulatedPlace,India,34.0711,74.1089,0,13312.0,populated_place,11950000.0,14206.0,False,Asia
Asia,1943,"Hyderabad, Uttar Pradesh",PopulatedPlace,India,26.8167,80.4833,0,6820.0,populated_place,2000000.0,7697.0,False,Asia
Asia,1944,Neelum–Jhelum Hydropower Plant,Dam,Pakistan,34.3928,73.7189,1,118200.0,structure,,,False,Asia
Asia,1945,Nahan,PopulatedPlace,India,30.55,77.3,1,113704.0,populated_place,,28899.0,False,Asia
Asia,1946,Java Sea,Sea,Indonesia,-5.0,110.0,1,117275.0,natural_place,320000000000.0,,False,Asia
Asia,1947,Kalaburagi district,Region,India,17.33,76.83,1,8975.0,populated_place,10951000000.0,2566326.0,False,Asia
Asia,1948,San Pedro Macati Church,HistoricBuilding,Philippines,14.5661,121.031,1,13557.0,structure,,,False,Asia
Asia,1949,Mangalpady,PopulatedPlace,India,12.6431,74.9194,1,5720.0,populated_place,36300000.0,48441.0,False,Asia
Asia,1950,Shiogama,PopulatedPlace,Japan,38.3144,141.022,1,9087.0,populated_place,17370000.0,52662.0,False,Asia
Asia,1951,Niyamgiri,Mountain,India,19.5833,83.4,0,25999.0,natural_place,,,False,Asia
Asia,1952,Bolpur Sriniketan,PopulatedPlace,India,23.6758,87.6603,1,10913.0,populated_place,334580000.0,202553.0,False,Asia
Asia,1953,Ganaur,PopulatedPlace,India,29.07,77.0,1,25091.0,populated_place,,35603.0,False,Asia
Asia,1954,Kukkarahalli Lake,BodyOfWater,India,12.3,76.63,1,17058.0,natural_place,620000.0,,False,Asia
Asia,1955,Ling Ao Nuclear Power Plant,PowerStation,China,22.6048,114.551,0,10192.0,structure,,,False,Asia
Asia,1956,Umarkhed,PopulatedPlace,India,19.6,77.7,0,18220.0,populated_place,,47458.0,True,Asia
Asia,1957,Bylakuppe,PopulatedPlace,India,12.4043,76.0284,1,99984.0,populated_place,10000000.0,70000.0,True,Asia
Asia,1958,Payatas,PopulatedPlace,Philippines,14.7099,121.1,1,65504.0,populated_place,7718160.0,130333.0,False,Asia
Asia,1959,Kendujhar district,Region,India,21.633,85.6,1,103142.0,populated_place,8303000000.0,1801733.0,False,Asia
Asia,1960,Varca,PopulatedPlace,India,15.22,73.92,1,18240.0,populated_place,,4859.0,False,Asia
Asia,1961,Hindaun Block,Region,India,26.72,77.02,1,10451.0,populated_place,698000000.0,442369.0,False,Asia
Asia,1962,Seram Sea,Sea,Indonesia,-2.33333,128.0,1,8323.0,natural_place,,,True,Asia
Asia,1963,Topa,PopulatedPlace,India,23.7442,85.4757,0,12464.0,populated_place,4097000.0,5028.0,False,Asia
Asia,1964,Morrelganj Upazila,PopulatedPlace,Bangladesh,22.0,89.0,0,11255.0,populated_place,460910000.0,321153.0,False,Asia
Asia,1965,Malappuram,PopulatedPlace,India,11.041,76.083,1,306604.0,populated_place,58200000.0,101386.0,True,Asia
Asia,1966,Ujhani,PopulatedPlace,India,28.35,79.02,1,15296.0,populated_place,48000000.0,125039.0,False,Asia
Asia,1967,Tomisato,PopulatedPlace,Japan,35.7,140.567,1,5913.0,populated_place,53910000.0,49914.0,False,Asia
Asia,1968,Dera Ismail Khan District,Region,Pakistan,32.0,70.5,1,60475.0,populated_place,9334000000.0,1693594.0,True,Asia
Asia,1969,"Ryūgasaki, Ibaraki",PopulatedPlace,Japan,35.9116,140.182,1,8581.0,populated_place,78550000.0,76218.0,True,Asia
Asia,1970,Nagapattinam district,Region,India,10.767,79.833,1,97964.0,populated_place,1397000000.0,697069.0,False,Asia
Asia,1971,Eunpyeong District,Region,South Korea,37.6027,126.929,1,18362.0,populated_place,29700000.0,450583.0,True,Asia
Asia,1972,Tuticorin Thermal Power Station,PowerStation,India,8.76417,78.1767,1,30535.0,structure,,,True,Asia
Asia,1973,Tholing,PopulatedPlace,China,31.4842,79.8006,1,5008.0,populated_place,300000.0,600.0,True,Asia
Asia,1974,"Immanuel Church, Jakarta",HistoricBuilding,Indonesia,-6.17674,106.832,1,10536.0,structure,,,False,Asia
Asia,1975,Sikar district,Region,India,27.21,74.44,1,105282.0,populated_place,7742440000.0,2677333.0,False,Asia
Asia,1976,Mount Kitanglad,Mountain,Philippines,8.14278,124.912,1,32616.0,natural_place,,,True,Asia
Asia,1977,"Fukuyama, Hiroshima",PopulatedPlace,Japan,34.4833,133.367,1,52437.0,populated_place,518140000.0,468812.0,True,Asia
Asia,1978,Mongla Upazila,PopulatedPlace,Bangladesh,22.0,89.0,0,9064.0,populated_place,1461220000.0,137.0,False,Asia
