name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
"Crystal City, Manitoba",PopulatedPlace,Canada,49.1464,-98.9489,1,8961.0,populated_place,2800000.0,389.0,True,North America
"Vicksburg, Mississippi",PopulatedPlace,United States,32.3361,-90.8753,1,400089.0,populated_place,90882700.0,21573.0,False,North America
"Monessen, Pennsylvania",PopulatedPlace,United States,40.1542,-79.8828,1,75446.0,populated_place,7830000.0,6876.0,False,North America
"Storm Lake, Iowa",PopulatedPlace,United States,42.6436,-95.2019,1,87337.0,populated_place,13920000.0,11269.0,False,North America
"Huntingdon County, Pennsylvania",Region,United States,40.41,-77.98,1,77378.0,populated_place,2302500000.0,44092.0,False,North America
Co-Cathedral of Saint-Antoine-de-Padoue,HistoricBuilding,Canada,45.5403,-73.5079,1,6065.0,structure,,,False,North America
"Nuckolls County, Nebraska",Region,United States,40.18,-98.05,1,15853.0,populated_place,1491830000.0,4060.0,False,North America
"Melbourne Village, Florida",PopulatedPlace,United States,28.0883,-80.6669,1,7611.0,populated_place,1502190.0,681.0,False,North America
Huejotzingo,PopulatedPlace,Mexico,19.1619,-98.4064,1,16885.0,populated_place,188910000.0,59822.0,False,North America
"Rocky Hill, Connecticut",PopulatedPlace,United States,41.6572,-72.66,1,43779.0,populated_place,35800000.0,20845.0,False,North America
"Conrad, Iowa",PopulatedPlace,United States,42.225,-92.8722,1,8556.0,populated_place,3185690.0,1093.0,False,North America
"Lincoln, Illinois",PopulatedPlace,United States,40.15,-89.3675,1,83003.0,populated_place,16187400.0,13288.0,False,North America
"Lutcher, Louisiana",PopulatedPlace,United States,30.0489,-90.6997,1,24604.0,populated_place,8820000.0,3133.0,True,North America
"Madison, Virginia",PopulatedPlace,United States,38.3808,-78.2581,1,24507.0,populated_place,610000.0,229.0,False,North America
"Livingston, California",PopulatedPlace,United States,37.3869,-120.724,1,43421.0,populated_place,9525980.0,14172.0,True,North America
"Colonia Juárez, Mexico City",PopulatedPlace,Mexico,19.4275,-99.1609,1,24292.0,populated_place,,10184.0,True,North America
Lake Lila,Lake,United States,44.0027,-74.7542,1,7249.0,natural_place,5811290.0,,False,North America
"Washington County, New York",Region,United States,43.32,-73.43,1,77426.0,populated_place,2191130000.0,61302.0,True,North America
"Moodus, Connecticut",PopulatedPlace,United States,41.5028,-72.45,1,23276.0,populated_place,7510970.0,1413.0,False,North America
"Victor, Iowa",PopulatedPlace,United States,41.7303,-92.2972,1,7650.0,populated_place,1243190.0,875.0,False,North America
Mojave Forks Dam,Dam,United States,34.3433,-117.234,1,18013.0,structure,,,False,North America
"Turtle Bay, Manhattan",PopulatedPlace,United States,40.756,-73.97,1,124375.0,populated_place,1043770.0,24856.0,False,North America
"Bubble Houses (Hobe Sound, Florida)",Building,United States,27.0564,-80.1318,1,11658.0,structure,,,False,North America
"Trego, Wisconsin",PopulatedPlace,United States,45.9133,-91.8328,1,10979.0,populated_place,95311600.0,885.0,False,North America
Lea-Hutaff Island,Island,United States,34.27,-77.75,1,8172.0,populated_place,22828300.0,0.0,False,North America
"Sacramento, California",PopulatedPlace,United States,38.5817,-121.494,1,2441069.0,populated_place,258403000.0,524943.0,False,North America
"Lackawanna County, Pennsylvania",Region,United States,41.44,-75.61,1,203887.0,populated_place,1204340000.0,215896.0,True,North America
"Savannah, Georgia",PopulatedPlace,United States,32.0811,-81.0911,1,1715650.0,populated_place,293368000.0,147780.0,False,North America
"Julian, California",PopulatedPlace,United States,33.0708,-116.586,1,159510.0,populated_place,20302900.0,1502.0,False,North America
"Carpinteria, California",PopulatedPlace,United States,34.3992,-119.516,1,145529.0,populated_place,24020000.0,13264.0,True,North America
"Levelland, Texas",PopulatedPlace,United States,33.5872,-102.378,1,58310.0,populated_place,26450000.0,13542.0,True,North America
"Hustisford, Wisconsin",PopulatedPlace,United States,43.3336,-88.5975,1,10327.0,populated_place,3444680.0,1123.0,False,North America
"Victor, Colorado",PopulatedPlace,United States,38.7097,-105.141,1,38924.0,populated_place,740000.0,397.0,False,North America
"Hampden County, Massachusetts",Region,United States,42.14,-72.63,1,124545.0,populated_place,1642050000.0,465825.0,False,North America
"Cathedral Santuario de Guadalupe (Dallas, Texas)",HistoricBuilding,United States,32.7887,-96.7979,1,20774.0,structure,,,False,North America
Salina Cruz,PopulatedPlace,Mexico,16.1667,-95.2,1,40184.0,populated_place,113550000.0,76219.0,False,North America
"Bogota, New Jersey",PopulatedPlace,United States,40.8743,-74.0297,1,53006.0,populated_place,2071990.0,8778.0,False,North America
"Berry Creek, California",PopulatedPlace,United States,39.6453,-121.403,1,42739.0,populated_place,148090000.0,1637.0,False,North America
"Van Nest, Bronx",PopulatedPlace,United States,40.848,-73.864,1,29872.0,populated_place,1098150.0,13909.0,False,North America
"Lower Township, New Jersey",PopulatedPlace,United States,38.9838,-74.9113,1,23551.0,populated_place,80445000.0,22866.0,True,North America
"Riondel, British Columbia",PopulatedPlace,Canada,49.7636,-116.856,0,8184.0,populated_place,700000.0,253.0,False,North America
"Cornwall, Ontario",PopulatedPlace,Canada,45.0275,-74.74,1,224792.0,populated_place,,46589.0,False,North America
"Union County, Indiana",Region,United States,39.62,-84.92,1,23858.0,populated_place,427814000.0,7087.0,False,North America
Tulancingo,PopulatedPlace,Mexico,20.0833,-98.3667,1,33979.0,populated_place,290400000.0,151582.0,False,North America
"Litchfield, Connecticut",PopulatedPlace,United States,41.7472,-73.1897,1,105151.0,populated_place,147100000.0,8192.0,False,North America
"Tuckerton, New Jersey",PopulatedPlace,United States,39.5922,-74.3331,1,37606.0,populated_place,9870000.0,3577.0,False,North America
Chehalem Mountains,MountainRange,United States,45.3961,-123.055,1,7971.0,natural_place,,,False,North America
Northern Oregon Coast Range,MountainRange,United States,45.6647,-123.548,1,12735.0,natural_place,,,False,North America
"Hamilton County, Tennessee",Region,United States,35.18,-85.17,1,109207.0,populated_place,1491830000.0,366207.0,False,North America
"Viola, Wisconsin",PopulatedPlace,United States,43.5075,-90.6703,1,9994.0,populated_place,2615890.0,699.0,False,North America
Lake Wallenpaupack,Dam,United States,41.4131,-75.2403,1,204645.0,structure,,,False,North America
"Fayette County, Kentucky",Region,United States,38.04,-84.46,1,117465.0,populated_place,740737000.0,322570.0,False,North America
"Truckee, California",PopulatedPlace,United States,39.3422,-120.204,1,302361.0,populated_place,87179000.0,16180.0,False,North America
"Mayo, Florida",PopulatedPlace,United States,30.0519,-83.1756,1,50412.0,populated_place,2330990.0,1055.0,False,North America
"Scoudouc, New Brunswick",PopulatedPlace,Canada,46.1687,-64.5626,1,5120.0,populated_place,2000000.0,200.0,False,North America
Trinity Bay (Texas),Lake,United States,29.6825,-94.7919,1,32404.0,natural_place,,,True,North America
Red Bluff Diversion Dam,Dam,United States,40.1536,-122.202,1,5530.0,structure,,,False,North America
"St. Louis County, Minnesota",Region,United States,47.58,-92.46,1,148077.0,populated_place,17767300000.0,200231.0,False,North America
"Fultondale, Alabama",PopulatedPlace,United States,33.615,-86.8011,1,18112.0,populated_place,31430000.0,9876.0,False,North America
"Creek County, Oklahoma",Region,United States,35.9,-96.37,1,31453.0,populated_place,2512290000.0,71522.0,False,North America
"Lincoln Park, New Jersey",PopulatedPlace,United States,40.9238,-74.3042,1,33786.0,populated_place,17920000.0,10915.0,True,North America
"Upper Township, New Jersey",PopulatedPlace,United States,39.2581,-74.7269,1,18570.0,populated_place,177880000.0,12373.0,True,North America
Sugar Island (Maine),Island,United States,45.5833,-69.5833,1,6977.0,populated_place,17029200.0,0.0,False,North America
Rehoboth Bay,BodyOfWater,United States,38.6641,-75.1045,1,7385.0,natural_place,33669800.0,,True,North America
"Muttontown, New York",PopulatedPlace,United States,40.8222,-73.5269,1,28474.0,populated_place,15695300.0,3512.0,False,North America
"De Pere, Wisconsin",PopulatedPlace,United States,44.4461,-88.0742,1,68038.0,populated_place,33074100.0,25410.0,False,North America
Saint-Benoît-du-Lac,PopulatedPlace,Canada,45.1667,-72.2667,1,6215.0,populated_place,2400000.0,43.0,False,North America
"Croghan (town), New York",PopulatedPlace,United States,43.9703,-75.3567,1,9905.0,populated_place,471460000.0,3093.0,False,North America
"Gladeview, Florida",PopulatedPlace,United States,25.84,-80.2356,1,11867.0,populated_place,6630370.0,14927.0,False,North America
"Mount Pleasant, Wisconsin",PopulatedPlace,United States,42.7178,-87.8864,1,57376.0,populated_place,88163200.0,26197.0,False,North America
Huauchinango,PopulatedPlace,Mexico,20.1767,-98.0528,1,8744.0,populated_place,,97753.0,False,North America
Laguna Catemaco,Lake,Mexico,18.4167,-95.0833,1,5249.0,natural_place,72540000.0,,False,North America
"University Park, Florida",GovernmentalAdministrativeRegion,United States,25.7453,-80.3661,1,48920.0,populated_place,10619000.0,26538.0,False,North America
"García, Nuevo León",PopulatedPlace,Mexico,25.8167,-100.583,1,11040.0,populated_place,853200000.0,145867.0,True,North America
Peery's Egyptian Theater,Cinema,United States,41.2218,-111.971,1,7334.0,structure,,,False,North America
San Agustín de la Isleta Mission,HistoricBuilding,United States,34.909,-106.693,1,6840.0,structure,,,False,North America
"Sainte-Marie, Quebec",PopulatedPlace,Canada,46.45,-71.0333,1,20729.0,populated_place,108900000.0,13134.0,True,North America
"Rosholt, Wisconsin",PopulatedPlace,United States,44.6306,-89.3075,1,6178.0,populated_place,2823090.0,506.0,True,North America
Lake Louise (Alberta),Lake,Canada,51.4117,-116.228,1,175452.0,natural_place,800000.0,,True,North America
Madison Avenue Presbyterian Church,HistoricBuilding,United States,40.7725,-73.9645,1,13548.0,structure,,,True,North America
"Balch Springs, Texas",PopulatedPlace,United States,32.7175,-96.6153,1,44227.0,populated_place,23420000.0,23728.0,False,North America
Bear Lake (Idaho–Utah),Lake,United States,42.0,-111.333,1,213060.0,natural_place,282309000.0,,False,North America
"Stetsonville, Wisconsin",PopulatedPlace,United States,45.0764,-90.3139,1,5302.0,populated_place,1010100.0,541.0,False,North America
Yale Repertory Theatre,Theatre,United States,41.3083,-72.9315,1,21411.0,structure,,,True,North America
"Torrington, Wyoming",PopulatedPlace,United States,42.0667,-104.183,1,58488.0,populated_place,9650000.0,6119.0,True,North America
St. Vincent de Paul Roman Catholic Church (Toronto),HistoricBuilding,Canada,43.6471,-79.449,1,5207.0,structure,,,False,North America
"Buttonwillow, California",PopulatedPlace,United States,35.4006,-119.469,1,44612.0,populated_place,17940000.0,1337.0,False,North America
"Bowers, Delaware",PopulatedPlace,United States,39.0597,-75.4014,1,13701.0,populated_place,830000.0,278.0,True,North America
"Refugio County, Texas",Region,United States,28.32,-97.17,1,28562.0,populated_place,2118610000.0,6741.0,False,North America
Cincinnati Music Hall,Venue,United States,39.1094,-84.5189,1,50812.0,structure,,,True,North America
Cortes Island,Island,Canada,50.1167,-124.967,1,52308.0,populated_place,130000000.0,1035.0,False,North America
"Mission Bay, San Francisco",PopulatedPlace,United States,37.7702,-122.391,1,90012.0,populated_place,1222470.0,5390.0,False,North America
"Clark County, Washington",Region,United States,45.77,-122.48,1,138888.0,populated_place,1699030000.0,503311.0,False,North America
"Saint-Maurice, Quebec",PopulatedPlace,Canada,46.4667,-72.5333,1,5643.0,populated_place,90900000.0,3286.0,False,North America
Crete-Monee High School,ArchitecturalStructure,United States,41.4418,-87.6496,1,26890.0,structure,,,False,North America
"Yulee, Florida",PopulatedPlace,United States,30.6322,-81.6014,1,165268.0,populated_place,60035900.0,14195.0,False,North America
"Lévis, Quebec",PopulatedPlace,Canada,46.8,-71.1833,1,107824.0,populated_place,497000000.0,143414.0,False,North America
"Tohatchi, New Mexico",PopulatedPlace,United States,35.8503,-108.751,1,10657.0,populated_place,17093900.0,785.0,False,North America
"Angwin, California",PopulatedPlace,United States,38.5744,-122.448,1,29858.0,populated_place,12620000.0,2633.0,True,North America
"Sand Lake (Kearney, Ontario)",Lake,Canada,45.625,-79.1681,1,5357.0,natural_place,5720000.0,,False,North America
"Carle Place, New York",PopulatedPlace,United States,40.7525,-73.6103,1,43538.0,populated_place,2480000.0,5005.0,False,North America
"Pickens County, Georgia",Region,United States,34.46,-84.46,1,59685.0,populated_place,603467000.0,31980.0,True,North America
"Newport Coast, Newport Beach",PopulatedPlace,United States,33.5996,-117.828,1,63246.0,populated_place,,9741.0,False,North America
"Brandon, Vermont",PopulatedPlace,United States,43.799,-73.08,1,22808.0,populated_place,104000000.0,4129.0,False,North America
"Washington County, Indiana",Region,United States,38.6,-86.11,1,31119.0,populated_place,1337990000.0,27943.0,False,North America
Powell Lake,Dam,Canada,50.0833,-124.417,1,9145.0,structure,,,False,North America
"Maryland City, Maryland",PopulatedPlace,United States,39.0925,-76.8194,1,38897.0,populated_place,19980000.0,19153.0,False,North America
Sugar Pine Reservoir,Dam,United States,39.1339,-120.792,1,12036.0,structure,,,False,North America
Merchandise Building,Building,Canada,43.6578,-79.3766,1,6236.0,structure,,,False,North America
"Marshall County, Oklahoma",Region,United States,34.03,-96.77,1,22356.0,populated_place,1105920000.0,16931.0,False,North America
"Hunter's Creek, Florida",PopulatedPlace,United States,28.3572,-81.4283,1,24209.0,populated_place,18311200.0,24433.0,False,North America
"Bradley County, Tennessee",Region,United States,35.15,-84.86,1,57364.0,populated_place,857286000.0,108620.0,True,North America
"Birmingham Township, Chester County, Pennsylvania",PopulatedPlace,United States,39.9083,-75.6153,1,7564.0,populated_place,16653600.0,4085.0,False,North America
Potrero Hill,PopulatedPlace,United States,37.7572,-122.4,1,83155.0,populated_place,3936780.0,14102.0,False,North America
"Buncombe County, North Carolina",Region,United States,35.61,-82.53,1,160542.0,populated_place,1709390000.0,269452.0,False,North America
La MaMa Experimental Theatre Club,Theatre,United States,40.7266,-73.9901,1,35196.0,structure,,,False,North America
"Humeston, Iowa",PopulatedPlace,United States,40.8589,-93.4975,1,7698.0,populated_place,1640000.0,465.0,False,North America
"Roach, Nevada",PopulatedPlace,United States,35.6408,-115.359,1,5909.0,populated_place,,10.0,False,North America
"Alachua County, Florida",Region,United States,29.6833,-82.3667,1,181694.0,populated_place,2509700000.0,278468.0,False,North America
"Shueyville, Iowa",PopulatedPlace,United States,41.8481,-91.6486,1,12003.0,populated_place,4817380.0,731.0,False,North America
"Pottersville, New Jersey",PopulatedPlace,United States,40.7136,-74.7219,1,9930.0,populated_place,2380000.0,467.0,False,North America
Tun Tavern,Building,United States,39.9471,-75.1417,1,168645.0,structure,,,False,North America
"DeSoto, Texas",PopulatedPlace,United States,32.5992,-96.8589,1,112908.0,populated_place,56120000.0,49047.0,True,North America
"Grey River, Newfoundland and Labrador",Region,Canada,47.589,-57.104,0,12715.0,populated_place,,95.0,False,North America
Basilica of the Immaculate Conception (Jacksonville),HistoricBuilding,United States,30.3289,-81.6553,1,9266.0,structure,,,False,North America
"Manalapan Township, New Jersey",PopulatedPlace,United States,40.2824,-74.3466,1,118429.0,populated_place,79978800.0,40905.0,False,North America
"Joinerville, Texas",PopulatedPlace,United States,32.1781,-94.9008,1,6196.0,populated_place,,140.0,False,North America
"Loma Rica, California",PopulatedPlace,United States,39.3119,-121.418,1,8253.0,populated_place,47870800.0,2368.0,False,North America
"Cedarville, California",PopulatedPlace,United States,41.5292,-120.173,1,28778.0,populated_place,14100000.0,437.0,False,North America
"Avery, Idaho",PopulatedPlace,United States,47.25,-115.802,1,18859.0,populated_place,,25.0,False,North America
"Saint-Roch-de-l'Achigan, Quebec",PopulatedPlace,Canada,45.85,-73.6,1,5254.0,populated_place,80000000.0,5147.0,False,North America
"Glen Dale, West Virginia",PopulatedPlace,United States,39.9486,-80.755,1,82635.0,populated_place,3107990.0,1514.0,False,North America
"Zavalla, Texas",PopulatedPlace,United States,31.1572,-94.4178,1,16472.0,populated_place,5438980.0,603.0,False,North America
Trowbridge House,Building,United States,38.8991,-77.0381,1,99604.0,structure,,,False,North America
"Vevay, Indiana",PopulatedPlace,United States,38.7458,-85.0711,1,50211.0,populated_place,4010000.0,1741.0,False,North America
52 Broadway,Building,United States,40.7064,-74.0122,1,5349.0,structure,,,True,North America
"Breezy Point, Queens",PopulatedPlace,United States,40.555,-73.925,1,103506.0,populated_place,2020190.0,4079.0,True,North America
"Carter County, Oklahoma",Region,United States,34.25,-97.29,1,30348.0,populated_place,2160050000.0,48111.0,False,North America
"Tuxedo Park, Calgary",PopulatedPlace,Canada,51.0778,-114.062,0,5824.0,populated_place,,4565.0,False,North America
"Mora County, New Mexico",Region,United States,36.02,-104.94,1,40402.0,populated_place,5009040000.0,4521.0,False,North America
"Smethport, Pennsylvania",PopulatedPlace,United States,41.8167,-78.45,1,33206.0,populated_place,4360000.0,1430.0,False,North America
Apollo Theater Chicago,Venue,United States,41.9278,-87.6521,1,18099.0,structure,,,False,North America
"Routt County, Colorado",Region,United States,40.48,-106.99,1,46008.0,populated_place,6133090000.0,24829.0,False,North America
"Black River Falls, Wisconsin",PopulatedPlace,United States,44.2972,-90.8492,1,90059.0,populated_place,10950000.0,3523.0,False,North America
World Trade Centre Montreal,Building,Canada,45.5021,-73.5606,1,9599.0,structure,,,False,North America
"Vigo County, Indiana",Region,United States,39.43,-87.39,1,100721.0,populated_place,1063060000.0,105994.0,False,North America
"Broad Brook, Connecticut",PopulatedPlace,United States,41.9122,-72.545,1,9926.0,populated_place,15400000.0,4069.0,False,North America
"Preakness, New Jersey",PopulatedPlace,United States,40.9303,-74.2278,0,6271.0,populated_place,14762900.0,18487.0,False,North America
"Great Neck (village), New York",PopulatedPlace,United States,40.8028,-73.7314,1,23157.0,populated_place,3496480.0,11145.0,False,North America
